longitude,latitude,const_scale,built_year,orginal_level,present_level,exist_dis,assecss_dis,building_type
129.5386668,43.07603375,106.57,2000,0,6,0,1,Rural independent house
129.3634035,42.89521466,63,2011,0,6,0,1,Rural independent house
129.5653471,43.02601955,66,1990,0,6,1,1,Rural independent house
129.5942899,42.91445189,200,2000,0,6,0,1,Rural independent house
129.2968806,43.01057693,60,2000,0,6,0,1,Rural independent house
129.3071276,42.89431772,120,1990,0,6,1,1,Rural independent house
129.300834,43.01290857,80,1990,0,6,1,1,Rural independent house
129.3089017,42.97790697,45.5,2011,0,6,0,1,Rural independent house
129.4354676,42.94574303,90,2011,0,6,0,1,Rural independent house
129.4310522,42.88555029,40,2000,0,6,0,1,Rural independent house
129.2941666,42.88271425,50,2000,0,6,0,1,Rural independent house
129.5325613,42.88650587,60,2011,0,6,0,1,Rural independent house
129.3753691,42.89433174,60,2011,0,6,0,1,Rural independent house
129.1325921,43.2606772,60.01,2011,0,6,0,1,Rural independent house
129.5490403,42.88953653,60,2000,0,6,0,1,Rural independent house
129.4437947,43.13439124,380,2011,0,6,0,1,Rural independent house
129.5478427,42.88879851,70,2000,0,6,0,1,Rural independent house
129.3433915,42.94722069,120,1989,0,6,1,1,Rural independent house
129.334555,42.83646458,60,1990,0,6,1,1,Rural independent house
129.5355075,42.9172083,200,2000,0,6,0,1,Rural independent house
129.3767229,42.93633231,60,2011,0,6,0,1,Rural independent house
129.3581091,42.88076114,105,1989,0,6,1,1,Rural independent house
129.3323507,42.94245686,72,1990,0,6,1,1,Rural independent house
129.3126303,42.87521618,90,1989,0,6,1,1,Rural independent house
129.3521377,42.89254301,42,1990,0,6,1,1,Rural independent house
129.3832757,42.88451104,139,1990,0,6,1,1,Rural independent house
129.2443955,43.29731132,60,2011,0,6,0,1,Rural independent house
129.4014279,42.90315294,202,2000,0,6,0,1,Rural independent house
129.4881342,42.94458877,50,1989,0,6,1,1,Rural independent house
129.3464853,42.893187,81.8,2011,0,6,0,1,Rural independent house
129.4711435,42.958818,280,2011,0,6,0,1,Rural independent house
129.565066,43.02576371,90,1990,0,6,1,1,Rural independent house
129.5869943,42.91448508,100,2000,0,6,0,1,Rural independent house
129.3008729,43.03553859,50,1989,0,6,1,1,Rural independent house
129.4228596,42.88001574,300,2000,6,6,0,1,Rural independent house
129.3441756,42.92610515,100,2011,6,6,0,1,Rural independent house
129.4050241,42.86481153,90,1990,0,6,3,2,Rural independent house
129.3292284,42.9617536,80,2011,0,6,0,1,Rural independent house
129.4784697,42.97641891,160,2011,0,6,0,1,Rural independent house
129.5586875,43.0236791,60,2000,0,6,0,1,Rural independent house
129.4262217,42.99096146,120,2000,0,6,0,1,Rural independent house
129.3503422,42.87950184,116,1989,0,6,1,1,Rural independent house
129.5501945,43.04236161,98,1989,0,6,1,1,Rural independent house
129.4831178,42.96359359,140,2000,0,6,0,1,Rural independent house
129.4002401,42.92827793,90,2000,0,6,0,1,Rural independent house
129.3516415,42.9150481,150,1989,0,6,1,1,Rural independent house
129.421256,42.88624533,180,2000,0,6,0,1,Rural independent house
129.594932,42.91350742,70,2000,0,6,0,1,Rural independent house
129.5163424,43.11185136,60,1990,0,6,1,1,Rural independent house
129.3063376,43.06955233,160,1989,0,6,1,1,Rural independent house
129.5241527,42.9478102,150,2000,0,6,0,1,Rural independent house
129.6287522,42.91038414,62,2000,0,6,0,1,Rural independent house
129.5672444,42.88657842,120,2000,0,6,0,1,Rural independent house
129.4808224,42.93621526,110,1990,0,6,1,1,Rural independent house
129.5806039,42.91568147,100,1989,0,6,1,1,Rural independent house
129.4191792,43.03989419,80,2000,0,6,0,1,Rural independent house
129.3794369,42.9134527,77,2000,0,6,0,1,Rural independent house
129.467419,42.95876355,150,1990,0,6,1,1,Rural independent house
129.396096,42.85247652,55,1990,0,6,1,1,Rural independent house
129.393782,42.93620196,50,2000,0,6,0,1,Rural independent house
129.1439908,43.18063584,53.02,2011,0,6,0,1,Rural independent house
129.5559595,42.89236745,120,1989,0,6,1,1,Rural independent house
129.5062145,42.93410791,71,1990,0,6,1,1,Rural independent house
129.2857289,43.05439878,50,1989,0,6,1,1,Rural independent house
129.4811504,42.97799669,144,1989,0,6,1,1,Rural independent house
129.3007221,43.01058782,50,1990,0,6,1,1,Rural independent house
129.3201615,42.94943091,70,1990,0,6,1,1,Rural independent house
129.3161847,42.89269748,40,1989,0,6,1,1,Rural independent house
129.2488283,43.2965103,72.56,2000,0,6,0,1,Rural independent house
129.4295362,42.98716129,75,2000,0,6,0,1,Rural independent house
129.5208728,43.1082364,50,1990,0,6,1,1,Rural independent house
129.3561791,42.91069004,122,2000,0,6,0,1,Rural independent house
129.3796368,42.91308007,55,2000,0,6,0,1,Rural independent house
129.3573867,42.88021933,84,1989,0,6,1,1,Rural independent house
129.2477438,43.30256257,60,2011,0,6,0,1,Rural independent house
129.4682052,42.96030056,100,1989,0,6,1,1,Rural independent house
129.4454711,43.13440974,180,2000,0,6,0,1,Rural independent house
129.3265231,42.9885106,52,2000,0,6,0,1,Rural independent house
129.5154898,42.95741052,84,1990,6,6,1,1,Rural independent house
129.3708195,42.93505777,55,2000,0,6,0,1,Rural independent house
129.3026912,43.01163851,50,1990,0,6,1,1,Rural independent house
129.3855057,42.89787317,162,2011,0,6,0,1,Rural independent house
129.5142363,42.87197762,60,1989,0,6,1,1,Rural independent house
129.3967137,42.93722727,60,1989,0,6,3,2,Rural independent house
129.557739,43.02532251,191,2011,0,6,0,1,Rural independent house
129.5427341,42.87200423,43,1989,0,6,1,1,Rural independent house
129.3785003,42.97495792,88,1989,0,6,1,1,Rural independent house
129.4825885,42.86761523,70,1990,0,6,1,1,Rural independent house
129.4785225,42.97616955,120,1990,0,6,1,1,Rural independent house
129.3184984,42.89419162,98,1990,0,6,1,1,Rural independent house
129.1148936,43.30006447,55,1989,0,6,3,2,Rural independent house
129.3511446,42.89271166,81,1989,0,6,1,1,Rural independent house
129.5741482,42.91594394,160,2000,0,6,0,1,Rural independent house
129.3018205,43.02844368,40,1990,0,6,1,1,Rural independent house
129.347257,42.87616067,80,1990,0,6,1,1,Rural independent house
129.5344164,42.91638476,45,1990,0,6,1,1,Rural independent house
129.2247608,43.23433898,90.08,1989,0,6,1,1,Rural independent house
129.554676,42.91740768,340,2000,0,6,0,1,Rural independent house
129.5587274,42.91834177,100,1989,0,6,1,1,Rural independent house
129.3007948,43.01047302,80,2011,0,6,0,1,Rural independent house
129.1762387,43.16104667,60.02,1990,0,6,1,1,Rural independent house
129.3503256,42.87985638,110,1989,0,6,1,1,Rural independent house
129.4720181,42.95154122,157.68,2000,0,6,0,1,Rural independent house
129.393405,42.83275744,90,1989,0,6,1,1,Rural independent house
129.3547371,42.88026115,120,1989,0,6,1,1,Rural independent house
129.3299935,42.96032833,50,1989,0,6,1,1,Rural independent house
129.5388424,43.07509586,80,2011,0,6,0,1,Rural independent house
129.2795615,42.93922377,60,1989,0,6,3,2,Rural independent house
129.6275817,42.91068573,135,2000,0,6,3,2,Rural independent house
129.5350832,42.88637685,300,1990,0,6,1,1,Rural independent house
129.3782413,42.97443527,102.2,1989,0,6,1,1,Rural independent house
129.2436527,43.30698358,72,1989,0,6,3,2,Rural independent house
129.4762483,42.96973265,65,1990,0,6,1,1,Rural independent house
129.5258073,43.10253254,75.5,1990,0,6,1,1,Rural independent house
129.3498618,42.93424159,50,1989,0,6,1,1,Rural independent house
129.4745452,42.94890353,850,2000,0,6,0,2,Rural independent house
129.4720915,42.95141933,240,2000,0,6,0,1,Rural independent house
129.3013375,43.00939417,60,1990,0,6,1,1,Rural independent house
129.4056263,42.87849563,150,1989,0,6,1,1,Rural independent house
129.3540907,42.87980195,55,1989,0,6,1,1,Rural independent house
129.4735578,42.95195907,98,2000,0,6,0,1,Rural independent house
129.535802,42.9183475,112,1989,0,6,1,1,Rural independent house
129.3304165,42.87560374,80,1989,0,6,1,1,Rural independent house
129.3464467,42.89283294,50,2011,0,6,0,1,Rural independent house
129.4836268,42.99867804,90,1990,0,6,1,1,Rural independent house
129.4841889,42.99709487,500,2000,0,6,0,1,Rural independent house
129.3805819,42.87678806,68,1989,0,6,1,1,Rural independent house
129.4311039,42.99171763,55,2000,0,6,0,1,Rural independent house
129.6219251,42.90100629,95,1990,0,6,1,1,Rural independent house
129.3302657,42.96201067,50,1989,0,6,1,1,Rural independent house
129.3168368,42.88685183,70,1989,0,6,1,1,Rural independent house
129.3017629,43.03459648,70,2000,7.1,6,0,1,Rural independent house
129.5504248,42.89469338,210,1989,0,6,1,1,Rural independent house
129.3423236,42.94770229,50,2000,0,6,0,1,Rural independent house
129.3503613,42.87933647,110,1989,0,6,1,1,Rural independent house
129.5491427,42.88897015,200,2000,0,6,0,1,Rural independent house
129.6268252,42.90892214,130,2000,0,6,0,1,Rural independent house
129.3489345,42.89494475,124.2,2011,0,6,0,1,Rural independent house
129.326646,42.94704545,100,1989,0,6,1,1,Rural independent house
129.3308041,42.87317437,84,2000,0,6,0,1,Rural independent house
129.4730471,43.11846029,78,2000,0,6,0,1,Rural independent house
129.3597126,42.89239237,42,1989,0,6,1,1,Rural independent house
129.5706514,42.89194717,120,1989,0,6,1,1,Rural independent house
129.5413928,43.13836142,60,2000,0,6,0,1,Rural independent house
129.3833295,43.06061337,60,1990,0,6,1,1,Rural independent house
129.1447976,43.21652146,72,1989,0,6,3,2,Rural independent house
129.2854847,42.87787052,64,1990,0,6,1,1,Rural independent house
129.2835679,43.05692934,120,2000,7.1,6,0,1,Rural independent house
129.5562448,42.91753039,120,1990,0,6,1,1,Rural independent house
129.4739726,42.95146736,184.49,2000,0,6,0,1,Rural independent house
129.5380655,42.88865657,50,1990,0,6,1,1,Rural independent house
129.3641813,42.89486619,40,1989,0,6,1,1,Rural independent house
129.3061355,43.01124891,95,1989,0,6,1,1,Rural independent house
129.554166,42.88837299,120,1990,0,6,1,1,Rural independent house
129.4631216,42.97316231,65,1989,0,6,1,1,Rural independent house
129.5478166,42.88772773,120,1990,0,6,1,1,Rural independent house
129.3424657,42.86164554,84,1990,0,6,1,1,Rural independent house
129.4722741,43.12012051,78,2000,0,6,0,1,Rural independent house
129.5352762,42.85681923,100,1990,0,6,1,1,Rural independent house
129.1671488,43.15890618,105.97,1990,0,6,1,1,Rural independent house
129.4276282,42.9032189,620,2000,0,6,0,2,Rural independent house
129.4222836,42.88215657,120,2000,0,6,0,1,Rural independent house
129.3301183,42.96252854,99,2000,0,6,0,1,Rural independent house
129.175619,43.16082818,78.55,1990,0,6,1,1,Rural independent house
129.3811334,42.87677929,120,2000,0,6,0,1,Rural independent house
129.4054321,42.87843995,150,2000,0,6,0,1,Rural independent house
129.4827774,42.93794815,40,2000,0,6,0,1,Rural independent house
129.4188942,42.88037086,30,2000,0,6,0,1,Rural independent house
129.4695574,42.97584503,60,1990,0,6,1,1,Rural independent house
129.5077508,42.93528559,48,2000,0,6,0,1,Rural independent house
129.4896301,42.95164032,1200,2000,0,6,0,2,Rural independent house
129.5726319,42.9166049,100,1990,0,6,1,1,Rural independent house
129.3684024,42.87093297,70,1989,0,6,1,1,Rural independent house
129.4075869,42.88024005,89.12,2000,0,6,0,1,Rural independent house
129.3147394,42.94862612,55,1990,0,6,1,1,Rural independent house
129.6204111,42.89850104,100,1989,0,6,3,2,Rural independent house
129.2442908,43.3067917,60,1989,0,6,3,2,Rural independent house
129.5100379,42.94109245,40,2000,0,6,0,1,Rural independent house
129.4625646,42.95971592,250,1990,0,6,1,1,Rural independent house
129.301013,43.0097411,50,1990,0,6,1,1,Rural independent house
129.2467873,43.29809294,78,2011,0,6,0,1,Rural independent house
129.5695393,42.89053434,60,1989,0,6,1,1,Rural independent house
129.5508056,42.86568322,60,1989,0,6,1,1,Rural independent house
129.3080264,42.97451836,62,2000,0,6,0,1,Rural independent house
129.5129473,43.11245609,80,2000,0,6,0,1,Rural independent house
129.4787297,42.97341464,120,2000,0,6,0,1,Rural independent house
129.5411476,42.88896852,50,1989,0,6,1,1,Rural independent house
129.5544549,42.88814205,120,1990,0,6,1,1,Rural independent house
129.4740614,42.97009089,117,2000,0,6,0,1,Rural independent house
129.4298527,42.9918342,300,2000,0,6,0,1,Rural independent house
129.5554803,42.88861961,122.66,1990,0,6,1,1,Rural independent house
129.2490676,43.29697492,50,2011,0,6,0,1,Rural independent house
129.4420617,42.98267909,120,1990,0,6,1,1,Rural independent house
129.4555334,42.93750105,200,1990,0,6,1,1,Rural independent house
129.328559,42.98995161,80,1990,0,6,1,1,Rural independent house
129.559513,42.9182719,135,2000,0,6,0,1,Rural independent house
129.4219136,42.97232702,65,2000,0,6,0,1,Rural independent house
129.3042078,43.02629175,70,1990,0,6,1,1,Rural independent house
129.5097362,42.94060422,240,2000,0,6,0,1,Rural independent house
129.4852804,42.95372422,130,1990,0,6,1,1,Rural independent house
129.5483868,42.91128509,63.97,1989,0,6,1,1,Rural independent house
129.3733861,42.83635382,320,2000,0,6,0,1,Rural independent house
129.0680369,43.16152984,89.72,2011,0,6,0,1,Rural independent house
129.3643078,42.89541739,80,1989,0,6,1,1,Rural independent house
129.3581048,42.88291099,30,1989,0,6,3,2,Rural independent house
129.3841221,42.89615548,350,2000,0,6,0,1,Rural independent house
129.3190424,42.87491939,92,1990,0,6,1,1,Rural independent house
129.4430278,42.98410408,66,2000,0,6,0,1,Rural independent house
129.3882313,42.89361941,160,2011,6,6,0,1,Rural independent house
129.3149628,42.94907312,100,1990,0,6,1,1,Rural independent house
129.3324345,42.87582932,118,2000,0,6,0,1,Rural independent house
129.1459705,43.18004048,80.09,1990,0,6,3,2,Rural independent house
129.2477748,43.27176629,55.75,1989,0,6,3,2,Rural independent house
129.5054373,43.00587575,50,1990,0,6,1,1,Rural independent house
129.4832995,42.93622215,180,1990,0,6,1,1,Rural independent house
129.5487059,43.04433797,78,1989,0,6,1,1,Rural independent house
129.2995758,42.9054724,45,2011,0,6,0,1,Rural independent house
129.132869,43.26136414,72.02,1990,0,6,1,1,Rural independent house
129.5365954,42.88485472,248,2000,0,6,0,1,Rural independent house
129.3685003,43.04082559,60,1989,0,6,3,2,Rural independent house
129.3037523,42.91424095,66,2011,0,6,0,1,Rural independent house
129.4429414,42.97248801,90,1990,0,6,1,1,Rural independent house
129.3070704,42.97392181,52,1989,0,6,3,2,Rural independent house
129.5159432,42.87497734,288,2011,0,6,0,1,Rural independent house
129.5360575,42.91914976,213,1989,0,6,1,1,Rural independent house
129.4697797,42.95054064,320,2000,0,6,0,1,Rural independent house
129.4052803,42.87708368,120,1989,0,6,1,1,Rural independent house
129.3230948,42.89425181,70,2000,0,6,0,1,Rural independent house
129.418878,42.8801272,50,2000,0,6,0,1,Rural independent house
129.3018366,43.01190531,55,1990,0,6,1,1,Rural independent house
129.4733459,42.97257341,156,2000,0,6,0,1,Rural independent house
129.5651227,42.88710666,120,1989,0,6,3,2,Rural independent house
129.3586241,42.87830341,90,1989,0,6,1,1,Rural independent house
129.4158164,42.99864716,120,2000,0,6,0,1,Rural independent house
129.3571881,42.87910222,120,1989,0,6,1,1,Rural independent house
129.3312399,42.87567114,60,2011,0,6,0,1,Rural independent house
129.3871857,42.94564214,80,2000,0,6,0,1,Rural independent house
129.3051863,42.89724331,70,1989,0,6,3,2,Rural independent house
129.3721529,42.93575823,60,2000,0,6,0,1,Rural independent house
129.328179,42.8760287,56,1990,0,6,1,1,Rural independent house
129.3248573,42.89471877,80,1990,0,6,1,1,Rural independent house
129.3259796,42.99058734,80,1989,0,6,1,1,Rural independent house
129.4791645,42.97713103,113,1990,0,6,1,1,Rural independent house
129.472594,42.96703783,120,2000,0,6,0,1,Rural independent house
129.3242187,42.98375549,68,1989,0,6,1,1,Rural independent house
129.3564473,42.93646954,60,1989,0,6,1,1,Rural independent house
129.523161,42.88147551,96,1990,0,6,1,1,Rural independent house
129.4342714,42.89157548,900,2000,6,6,0,1,Rural independent house
129.3282192,42.8688944,80,1990,0,6,1,1,Rural independent house
129.4036902,42.87904558,430,2000,0,6,0,1,Rural independent house
129.5032705,43.00161528,100,1989,0,6,1,1,Rural independent house
129.3945658,42.93610889,60.5,1990,0,6,1,1,Rural independent house
129.484601,42.96371941,144,1990,0,6,1,1,Rural independent house
